Device_ID,Device_Type,User_ID
1171,Desktop,2ec2e539-51df-4a7d-8316-69db4fcbd828
1321,Desktop,2ec2e539-51df-4a7d-8316-69db4fcbd828
4642,Smart TV,2ec2e539-51df-4a7d-8316-69db4fcbd828
5101,Laptop,2ec2e539-51df-4a7d-8316-69db4fcbd828
975,Laptop,2efc2f41-b4e8-4d18-8083-c8f71402e685
2156,Tablet,2f072916-f9ff-4adf-b01f-41c5bfccbb75
6206,Laptop,2f072916-f9ff-4adf-b01f-41c5bfccbb75
4825,Laptop,2f157e73-5214-4b4f-9414-2b9a0ba9bc2d
51,Desktop,2f259343-e254-46c5-90c4-d88dc51ab17b
3729,Desktop,2f259343-e254-46c5-90c4-d88dc51ab17b
917,Tablet,2f2dd095-7ef8-4938-afd7-d3c5e4d68a32
3732,Tablet,2f2dd095-7ef8-4938-afd7-d3c5e4d68a32
1196,Tablet,2f33ed8a-26db-461d-81de-9cf47491d305
3896,Smart TV,2f33ed8a-26db-461d-81de-9cf47491d305
5835,Smart TV,2f33ed8a-26db-461d-81de-9cf47491d305
1283,Tablet,2f358aaf-dd88-4d41-8a1d-e3524341a7ce
5577,Laptop,2f358aaf-dd88-4d41-8a1d-e3524341a7ce
4498,Desktop,2f39559f-451f-440e-9747-e3a93350be7d
5328,Smartphone,2f39559f-451f-440e-9747-e3a93350be7d
2837,Smartphone,2f3aec85-0012-4d02-850f-586536dba541
3344,Smart TV,2f3aec85-0012-4d02-850f-586536dba541
3793,Smartphone,2f46089b-c660-4609-8929-64594d7fbce3
4089,Tablet,2f46089b-c660-4609-8929-64594d7fbce3
1275,Desktop,2f51f060-a4a0-4065-b5c0-870409745d89
2051,Tablet,2f51f060-a4a0-4065-b5c0-870409745d89
2073,Smart TV,2f57289b-1c8f-4b37-8c03-5fe91fe18fdf
4532,Smart TV,2f57289b-1c8f-4b37-8c03-5fe91fe18fdf
5115,Smartphone,2f57289b-1c8f-4b37-8c03-5fe91fe18fdf
3093,Laptop,2f709beb-0738-4cf5-af9d-95823b3cde95
458,Desktop,2f817cc7-dc84-4e26-a2fe-42abb5027d1a
2505,Desktop,2f9ba1ac-52d4-4eed-9806-db3bf12a021e
3118,Desktop,2f9ba1ac-52d4-4eed-9806-db3bf12a021e
635,Laptop,2fa84b10-88a4-4cb8-b2a0-ca054ac41c67
2049,Smartphone,2fa84b10-88a4-4cb8-b2a0-ca054ac41c67
2071,Smart TV,2fa84b10-88a4-4cb8-b2a0-ca054ac41c67
589,Smartphone,2fad66f5-91fb-4919-b6c9-0105f6fd908d
1397,Desktop,2fad66f5-91fb-4919-b6c9-0105f6fd908d
2287,Laptop,2fb0ac99-065b-4383-b96b-8f9d9848c15a
3407,Smart TV,2fb0ac99-065b-4383-b96b-8f9d9848c15a
4081,Smart TV,2fb0ac99-065b-4383-b96b-8f9d9848c15a
4913,Tablet,2fb0ac99-065b-4383-b96b-8f9d9848c15a
121,Laptop,2fb6eb68-c34b-4aa6-b8ac-b3960a2865fb
1080,Smartphone,2fb6eb68-c34b-4aa6-b8ac-b3960a2865fb
3928,Laptop,2fb7b915-9082-4757-862a-f0cf28c06914
4139,Laptop,2fb7b915-9082-4757-862a-f0cf28c06914
790,Desktop,2fb841dd-8c84-4d44-8e92-79e6dd6742d6
997,Tablet,2fb841dd-8c84-4d44-8e92-79e6dd6742d6
4317,Laptop,2fc04ea0-9b62-40fe-b33f-d61524078c83
4959,Laptop,2fc04ea0-9b62-40fe-b33f-d61524078c83
1500,Smartphone,2fc88fdc-5b1d-45ff-a4aa-021f4822a5ab
3704,Desktop,2fc88fdc-5b1d-45ff-a4aa-021f4822a5ab
4262,Laptop,2fc88fdc-5b1d-45ff-a4aa-021f4822a5ab
217,Laptop,2fe11a2d-3f8f-47b0-9002-579d56786a72
6037,Smart TV,2fe11a2d-3f8f-47b0-9002-579d56786a72
3405,Smart TV,2fe884b1-3c50-4646-aeb2-b1d4e844923d
5557,Laptop,2ff554eb-db7e-4fa6-bdcb-ec6d90495116
5601,Laptop,2ff554eb-db7e-4fa6-bdcb-ec6d90495116
6149,Smartphone,2ff554eb-db7e-4fa6-bdcb-ec6d90495116
795,Smartphone,301bb344-8c01-438e-8646-5b70d6e1eb8b
1058,Laptop,301bb344-8c01-438e-8646-5b70d6e1eb8b
3985,Desktop,30487026-ece1-4c7a-ace9-02b6d581bd49
767,Desktop,305bc777-0f9b-4373-a43e-6cd5ac04a309
3851,Tablet,305bc777-0f9b-4373-a43e-6cd5ac04a309
2917,Smart TV,3074ffbc-914c-4340-9068-863a3a6c3db8
5736,Tablet,3074ffbc-914c-4340-9068-863a3a6c3db8
832,Tablet,307bf37e-6c9f-4ff0-b9b5-4081cef79dc6
3520,Tablet,307bf37e-6c9f-4ff0-b9b5-4081cef79dc6
3281,Laptop,307cf5d2-9314-4131-855e-63eb77e7aa69
5763,Desktop,307cf5d2-9314-4131-855e-63eb77e7aa69
844,Smart TV,30888ddf-f83e-408b-ba59-d4a60dcbd337
1492,Tablet,30b671b2-a52d-4b44-a68e-588583715cab
4873,Tablet,30b671b2-a52d-4b44-a68e-588583715cab
2629,Desktop,30b6dc36-077f-4281-a7f9-d4eb45972655
1764,Desktop,30bb729a-ef95-4c0c-9568-cbeab0d1fa32
4014,Smart TV,30c3ac13-ca30-45c1-a48d-b83b3e66a6b6
1604,Desktop,30cdd74a-a36e-4927-967f-8c274a9bdeb4
5463,Desktop,30cf9e88-97c2-4173-ba80-af51e3d24c56
3352,Desktop,30f3523d-c484-493d-9ee3-7489e28faca3
2648,Smartphone,30ff1055-9f2a-413e-91bc-587184882884
4650,Laptop,30ff1055-9f2a-413e-91bc-587184882884
5054,Laptop,30ff1055-9f2a-413e-91bc-587184882884
1215,Smart TV,31143bbb-5a87-484c-85c8-727d456e0d30
5952,Smartphone,311f1067-3b99-4e95-a069-a1b3a11df89f
3330,Smart TV,3128e6d8-8845-47e2-b7f8-44c6ac557acf
1202,Desktop,315abbcf-9372-4649-82b7-41fd2d907509
2021,Desktop,315abbcf-9372-4649-82b7-41fd2d907509
6184,Desktop,316959ed-be70-43ea-9c77-7c4fd80af15e
2094,Tablet,31874db0-d788-4cd8-9e46-b74ed6bbff71
4160,Smart TV,31875455-2870-4202-a4de-53b62d06a833
2735,Tablet,31936ca3-9084-4032-b903-6a641a037e78
1140,Smart TV,31a3cf38-2592-466e-946f-cd862c2869b2
883,Smart TV,31a80cb1-97c0-40d2-87cb-808da1a39839
3469,Laptop,31a80cb1-97c0-40d2-87cb-808da1a39839
2664,Smart TV,31ab2e76-92cb-4cc2-8084-d2ef65bc6b89
3365,Desktop,31ab2e76-92cb-4cc2-8084-d2ef65bc6b89
582,Tablet,31c7235e-1e89-4da9-9488-034de43a77aa
5587,Laptop,31c7235e-1e89-4da9-9488-034de43a77aa
409,Tablet,31ca08ae-8e09-4cc6-9bac-6f07ae537a82
704,Desktop,31d32d3d-e0a9-4278-ba63-00ad659da7d3
2708,Smart TV,31d32d3d-e0a9-4278-ba63-00ad659da7d3
5151,Laptop,31d32d3d-e0a9-4278-ba63-00ad659da7d3
530,Laptop,31e88549-6e71-49a7-b564-e3109a34fc4c
638,Tablet,31e88549-6e71-49a7-b564-e3109a34fc4c
2306,Tablet,31e88549-6e71-49a7-b564-e3109a34fc4c
5801,Desktop,31e88549-6e71-49a7-b564-e3109a34fc4c
5943,Laptop,31e88549-6e71-49a7-b564-e3109a34fc4c
1706,Smart TV,31f347da-d4f7-4999-a5a7-3aaf58a44c22
3979,Desktop,31f347da-d4f7-4999-a5a7-3aaf58a44c22
1806,Tablet,32026a23-8c30-4043-b362-18fac39f3b85
2948,Laptop,32026a23-8c30-4043-b362-18fac39f3b85
4742,Desktop,32026a23-8c30-4043-b362-18fac39f3b85
5994,Laptop,32026a23-8c30-4043-b362-18fac39f3b85
1906,Smart TV,320c17c9-756b-48d3-8f4d-7296496d00a3
2992,Smart TV,320c17c9-756b-48d3-8f4d-7296496d00a3
6073,Smart TV,320c17c9-756b-48d3-8f4d-7296496d00a3
2973,Smart TV,321b71b0-e2c3-46f6-9ba7-9cbe89888fd5
1405,Laptop,3234692e-b271-45fd-9e27-932a032e52a0
5921,Smartphone,3234692e-b271-45fd-9e27-932a032e52a0
4908,Smartphone,32351d53-553e-41f9-bc3e-2b386a4e4ba1
5765,Desktop,32351d53-553e-41f9-bc3e-2b386a4e4ba1
1568,Smart TV,3237a922-3260-4f56-955c-a316fc328f1c
4519,Smart TV,3237a922-3260-4f56-955c-a316fc328f1c
5987,Laptop,32383a15-fabf-4a50-8a38-7df9517350f0
3522,Tablet,3244112e-2fa3-4cc9-bea9-485d52f6599c
4046,Tablet,3244112e-2fa3-4cc9-bea9-485d52f6599c
3615,Laptop,3273175e-4f3c-4fe2-b402-ee980423b110
2143,Desktop,3273345c-3952-4356-8a23-bb5824341a33
1373,Tablet,3295f854-c5df-4c21-bb76-82be76d395f5
5034,Tablet,32ac62ac-fb60-48b3-a008-67b1ec82c0c2
1010,Laptop,32acb00b-ee0f-419c-a3f6-2773c361065d
6080,Smartphone,32acb00b-ee0f-419c-a3f6-2773c361065d
1023,Tablet,32b1391b-5ee7-4ad6-b325-f688efcddbde
4987,Tablet,32b1391b-5ee7-4ad6-b325-f688efcddbde
448,Desktop,32c0039b-0a73-467e-b3b5-4398e18a536c
5007,Tablet,32c7d472-88cd-4568-ac6b-4904f792d388
5128,Smartphone,32e487c0-ff5c-410c-a77e-c175c9c1d5b7
3082,Smart TV,32f23354-d0e7-4252-8f9b-e0f657213408
1370,Smart TV,33214fc4-3a40-4ac9-8d19-b6bf229b4324
2559,Smart TV,33214fc4-3a40-4ac9-8d19-b6bf229b4324
4350,Smartphone,33214fc4-3a40-4ac9-8d19-b6bf229b4324
1910,Smart TV,3326f9fa-4013-4189-9291-e1d8c9c3a24d
4385,Laptop,3330020e-e8cc-4c51-9e64-0835eb39a5d7
2005,Laptop,333b3018-c655-4efb-9130-b214e3a821b6
3456,Laptop,33562855-69a2-4b58-ae72-19a6a4e9e71c
6069,Smartphone,33562855-69a2-4b58-ae72-19a6a4e9e71c
2066,Smart TV,338d3f91-5f1c-4590-8803-324901826406
5217,Smartphone,338d3f91-5f1c-4590-8803-324901826406
4154,Desktop,33bfe7ce-476d-4e6d-af34-7dbc35c8fa00
4778,Smart TV,33bfe7ce-476d-4e6d-af34-7dbc35c8fa00
2710,Desktop,33d1f72f-29fc-4594-8fa3-02afa6831774
4801,Laptop,33d1f72f-29fc-4594-8fa3-02afa6831774
641,Smart TV,33d2e454-cd3e-47e3-ae5c-af9791ea4d66
1887,Tablet,33d56966-ff16-4f7d-9fab-0eac5f1e7bd0
5681,Laptop,33d56966-ff16-4f7d-9fab-0eac5f1e7bd0
4145,Smartphone,33dc44b2-5493-4b53-aced-2dc9282698ff
6026,Smartphone,33e2e1b9-a54c-495a-8648-d1752c51529f
4487,Smart TV,33fc105a-53d9-4652-88d3-50e5367cf66a
232,Tablet,33fc6b81-8ef0-4dc4-9a95-473cb443155c
4354,Desktop,33fc6b81-8ef0-4dc4-9a95-473cb443155c
5821,Smartphone,33fc6b81-8ef0-4dc4-9a95-473cb443155c
1681,Smart TV,34014aca-e2fd-4909-b97a-f81bcd051d33
4390,Desktop,34014aca-e2fd-4909-b97a-f81bcd051d33
350,Tablet,34080132-3929-401d-9f04-32e00997d6c8
2569,Laptop,3463e0c9-b54f-4d35-917f-49dbcd57028d
4205,Smartphone,3463e0c9-b54f-4d35-917f-49dbcd57028d
845,Laptop,347b50e4-fe92-46ae-8ebf-7273c0daec80
5800,Laptop,347b50e4-fe92-46ae-8ebf-7273c0daec80
5579,Smart TV,3489ddcb-1f75-48ac-95a2-d94abde104f3
6168,Smart TV,3489ddcb-1f75-48ac-95a2-d94abde104f3
1347,Smartphone,34a8e144-44e8-4775-b9f9-338107c033db
1552,Desktop,34a8e144-44e8-4775-b9f9-338107c033db
4483,Smartphone,34a8e144-44e8-4775-b9f9-338107c033db
296,Tablet,34cc1a76-5bbd-4823-bf42-ff40082edfa0
4698,Laptop,34cc1a76-5bbd-4823-bf42-ff40082edfa0
948,Tablet,34d3257a-39ca-47a6-907c-6eeefc9ed067
3052,Smartphone,34d3257a-39ca-47a6-907c-6eeefc9ed067
3623,Smart TV,34d3257a-39ca-47a6-907c-6eeefc9ed067
407,Smart TV,34eb50f7-e5ba-409b-8f45-29efa0362b90
1803,Laptop,34fbbe45-28e0-4c90-a392-f2e8537a8302
2273,Desktop,34fbbe45-28e0-4c90-a392-f2e8537a8302
3820,Smartphone,34fdc85f-a2bb-4c04-ad7e-714366b2b5b2
4028,Tablet,35065f45-7983-43d8-96ae-c6e6a366f11c
4269,Desktop,35065f45-7983-43d8-96ae-c6e6a366f11c
3486,Laptop,352b23c0-0c75-43f4-9005-71db5390fa8b
424,Tablet,353be8e0-9d7c-41b6-ad12-7186f15425af
5853,Smartphone,353f31e6-cd4e-4571-a372-107937067d6b
6188,Smartphone,353f31e6-cd4e-4571-a372-107937067d6b
2902,Smartphone,353f956a-96d3-4924-a81b-f82a73a157eb
4472,Smartphone,353f956a-96d3-4924-a81b-f82a73a157eb
4929,Desktop,355f8155-d67c-437e-b889-f2488ffbddd7
1430,Tablet,358f2ef5-d5a5-45cc-a3c5-d3106512e58e
519,Desktop,35beae27-a629-48ba-9062-7c8c74065d00
1358,Laptop,36115ff8-25dc-406f-803c-f481d1e179d6
2250,Laptop,36115ff8-25dc-406f-803c-f481d1e179d6
2389,Tablet,36312de6-a6b1-4f25-a8eb-3dbb1012e3c7
3220,Laptop,36312de6-a6b1-4f25-a8eb-3dbb1012e3c7
5769,Tablet,36328f81-0955-40db-8277-829bfc05a34d
2302,Smart TV,36371167-b215-420f-8ec2-2426f14d0946
4406,Desktop,36371167-b215-420f-8ec2-2426f14d0946
1361,Smartphone,36531051-3fe1-47c7-9e45-595099478849
547,Smartphone,3694c257-e01f-4917-b7b9-8b1872d1d8e0
2687,Smart TV,36a48a22-fde5-442c-9a47-f47e9cfd06f0
3060,Tablet,36b54f3e-17d2-41c1-9cb8-1f159b96ca6b
4340,Desktop,36b54f3e-17d2-41c1-9cb8-1f159b96ca6b
4827,Smart TV,36b54f3e-17d2-41c1-9cb8-1f159b96ca6b
2921,Smartphone,36e2f0d7-956c-4eb6-81b0-78d6bd1ea0b1
5859,Tablet,36e2f0d7-956c-4eb6-81b0-78d6bd1ea0b1
5604,Laptop,36f27c18-42b1-4a18-927e-c9d410e8edf7
1911,Desktop,36fd5895-d82b-4bf8-a3bd-f20b0a9fde1e
2190,Smartphone,36fd5895-d82b-4bf8-a3bd-f20b0a9fde1e
5824,Desktop,36fe870c-018b-4a6b-951e-6da086eb0eab
375,Smart TV,371e65fd-225d-4401-b326-636a3dcd9056
1526,Desktop,3737f577-df83-4254-a82f-86930dce060a
1596,Smart TV,37464234-4639-486e-93ce-73effa8127f0
4225,Smart TV,37464234-4639-486e-93ce-73effa8127f0
3801,Desktop,3746c725-4a9a-46ab-9f65-fb8054419bf5
4316,Desktop,3746c725-4a9a-46ab-9f65-fb8054419bf5
3358,Smartphone,374e4ff9-bb33-498f-a9b5-2aa56e9a3541
5611,Laptop,374e4ff9-bb33-498f-a9b5-2aa56e9a3541
78,Smart TV,3773a584-49cb-43c9-ba8d-5fded7d96927
2029,Desktop,3773a584-49cb-43c9-ba8d-5fded7d96927
4747,Desktop,3781f8ce-8862-4c66-acf7-5501756d46b0
833,Smartphone,37914c64-6959-487b-88db-b3b993009e10
5796,Smartphone,37a5d87b-2fb1-4195-a53a-f99c180992d2
2581,Laptop,37a8d013-615c-4c77-9fbd-9108d40a559e
2774,Laptop,37aa5f9c-aef4-4257-b719-48c341303105
4055,Desktop,37aa5f9c-aef4-4257-b719-48c341303105
4754,Desktop,37aa5f9c-aef4-4257-b719-48c341303105
1956,Smartphone,37b54fce-3c7a-4165-8af0-246d45e70165
2195,Tablet,37b54fce-3c7a-4165-8af0-246d45e70165
3546,Smartphone,37b54fce-3c7a-4165-8af0-246d45e70165
4490,Tablet,37b54fce-3c7a-4165-8af0-246d45e70165
2380,Laptop,37b5a2d5-5b22-43fa-8d06-73ccc5331d02
2528,Laptop,37b5a2d5-5b22-43fa-8d06-73ccc5331d02
4930,Smartphone,37b5a2d5-5b22-43fa-8d06-73ccc5331d02
562,Smart TV,37bc6565-a688-4d9d-b5ab-3f67292b7d1f
1798,Desktop,37bc6565-a688-4d9d-b5ab-3f67292b7d1f
781,Tablet,37e1ee3d-bc47-4391-b6df-dc0a4d7bc765
2104,Tablet,37e1ee3d-bc47-4391-b6df-dc0a4d7bc765
3299,Desktop,37e1ee3d-bc47-4391-b6df-dc0a4d7bc765
2641,Tablet,37e865c6-4cda-4900-a7f4-f9c7c773838f
3545,Smart TV,37fd7524-19b9-4ba9-ab55-eab2dcedf4d2
5540,Tablet,38088eec-afaf-45ce-9cf1-1353d16df910
4518,Smartphone,380abe1d-60bf-4892-bfe4-52c6497b388e
670,Smartphone,381b128b-f269-4b7a-93e7-c80876c156a0
1592,Laptop,381b128b-f269-4b7a-93e7-c80876c156a0
2817,Laptop,3828567e-ac6b-4324-a7e1-d367ca178982
4877,Smart TV,382a9a0c-6d5c-4521-8d92-47853d654364
3838,Laptop,3830bcf2-d79c-438d-9a1c-f7961edc735a
5529,Desktop,3830bcf2-d79c-438d-9a1c-f7961edc735a
3685,Desktop,3832b87f-9e89-4b66-a6a6-d4b39cb83933
54,Laptop,383b47f5-10f9-48b3-bf77-314251e75a11
3295,Smartphone,383b47f5-10f9-48b3-bf77-314251e75a11
640,Tablet,3862cfae-9d35-454c-9a8a-e33fb1c02b11
4664,Smartphone,3862cfae-9d35-454c-9a8a-e33fb1c02b11
1933,Laptop,386f1acb-6115-4ad2-b370-d22ff86a7ebf
4527,Laptop,386f1acb-6115-4ad2-b370-d22ff86a7ebf
3089,Desktop,388bd419-dfd9-422a-959e-398e2e9799fe
181,Smartphone,38973bfd-276e-4049-ab52-40047feb9bfd
5031,Desktop,3897fc33-213b-455a-852a-374d5d2f8707
445,Laptop,38e6c39c-65c5-45c5-b78b-8d49f33ed35f
2229,Laptop,38f479b6-f617-4fc0-a0da-36b412946f81
3745,Smartphone,38f479b6-f617-4fc0-a0da-36b412946f81
569,Desktop,38f8cf6e-b852-4437-846a-b87137a232e8
3302,Smartphone,38f8cf6e-b852-4437-846a-b87137a232e8
3934,Smartphone,391ac3e1-24c8-4188-a7e6-65dd8532f34d
4215,Laptop,391ac3e1-24c8-4188-a7e6-65dd8532f34d
772,Smartphone,3927b579-6360-4d78-a13c-4f23083c620c
247,Smart TV,39336d70-d492-485c-9f96-5148bd8b6921
1644,Smart TV,39336d70-d492-485c-9f96-5148bd8b6921
1099,Smartphone,395d470e-7d4f-423f-8f77-cb85c7c073a7
2672,Smartphone,395d470e-7d4f-423f-8f77-cb85c7c073a7
426,Smartphone,395ecaec-b8fd-4a4e-b790-921575ec3f7d
1511,Tablet,395ecaec-b8fd-4a4e-b790-921575ec3f7d
2856,Smartphone,395ecaec-b8fd-4a4e-b790-921575ec3f7d
4853,Smart TV,39739e30-7c3a-40ce-9189-fa8a8f96e320
6108,Smartphone,39739e30-7c3a-40ce-9189-fa8a8f96e320
657,Tablet,3976e73b-9f35-4ba4-aa1d-18a9a2cf3e5c
3212,Tablet,3976e73b-9f35-4ba4-aa1d-18a9a2cf3e5c
4096,Tablet,3976e73b-9f35-4ba4-aa1d-18a9a2cf3e5c
1096,Tablet,3982f8dd-902e-4001-9bdf-ec035d50a729
5175,Tablet,3982f8dd-902e-4001-9bdf-ec035d50a729
1303,Desktop,3997a80f-b77d-4b31-b484-5577dd511281
3204,Tablet,3997a80f-b77d-4b31-b484-5577dd511281
416,Laptop,39a30dae-8f0e-4f6f-9e9c-56380d622506
5070,Laptop,39a30dae-8f0e-4f6f-9e9c-56380d622506
3133,Laptop,39a38e1a-7fcb-4fc7-9b1b-a0b4393ea69e
4427,Smartphone,39a38e1a-7fcb-4fc7-9b1b-a0b4393ea69e
6029,Smart TV,39a38e1a-7fcb-4fc7-9b1b-a0b4393ea69e
2083,Smart TV,39a427a1-46fc-45d1-a6bf-7c9eee816a77
2185,Desktop,39a427a1-46fc-45d1-a6bf-7c9eee816a77
2102,Tablet,39a7abc9-fb66-4502-b714-f16828291aa4
6200,Desktop,39a7abc9-fb66-4502-b714-f16828291aa4
332,Smart TV,39a9d454-3fdb-4b50-812c-203021655419
643,Smartphone,39a9d454-3fdb-4b50-812c-203021655419
4799,Laptop,39a9d454-3fdb-4b50-812c-203021655419
836,Smartphone,39bfda25-ff7b-4ade-b4c5-95ca25b0be8f
4810,Smartphone,39bfda25-ff7b-4ade-b4c5-95ca25b0be8f
3333,Smartphone,39ce6b0d-3092-486b-a33e-d38d1deb0864
2031,Laptop,39db35dd-5bad-4350-b2af-ca1e5c57d88f
3097,Tablet,39db35dd-5bad-4350-b2af-ca1e5c57d88f
4130,Desktop,39db35dd-5bad-4350-b2af-ca1e5c57d88f
5420,Desktop,39db35dd-5bad-4350-b2af-ca1e5c57d88f
6023,Smart TV,39db35dd-5bad-4350-b2af-ca1e5c57d88f
3016,Smart TV,39e62011-95a5-4015-b058-5a69a3494aa2
5507,Tablet,39e62011-95a5-4015-b058-5a69a3494aa2
714,Smart TV,39fa5a8d-90f7-431c-a9b4-595d242ef69d
2189,Tablet,3a0f9ef3-5aab-4ef1-aef6-032dc491fdbf
2912,Desktop,3a0f9ef3-5aab-4ef1-aef6-032dc491fdbf
3873,Tablet,3a0f9ef3-5aab-4ef1-aef6-032dc491fdbf
4152,Smart TV,3a0f9ef3-5aab-4ef1-aef6-032dc491fdbf
4798,Desktop,3a11f140-8a42-41ab-9b0c-ebd989f12309
5268,Desktop,3a21606c-7f74-4f01-b960-b1b5f4e3a4d8
3854,Desktop,3a2529c4-8165-4f27-9e44-ce6b5053d732
2738,Tablet,3a3052a0-9b59-4ee8-b8d5-dfac8d22c868
3465,Laptop,3a4f3653-a871-476f-8166-2013296087b5
4203,Smartphone,3a4f3653-a871-476f-8166-2013296087b5
4796,Smartphone,3a53f920-7e70-43fb-8688-d23c229fc860
3669,Smart TV,3a54efee-9b65-48bb-8c78-f7ca31b4803d
4458,Desktop,3a54efee-9b65-48bb-8c78-f7ca31b4803d
3927,Desktop,3a603d08-2f60-4575-810a-2d0750f2811f
2651,Smartphone,3a953049-750a-4ffe-9f65-89c4e53c9f57
1744,Smartphone,3a9a0af1-d2cf-48e5-a613-9c88ae297f35
1810,Laptop,3a9a0af1-d2cf-48e5-a613-9c88ae297f35
601,Smartphone,3a9ba941-8b12-4240-8191-591980e1afdc
2680,Laptop,3a9ed09e-ee89-4ccb-9971-372628731f9d
3158,Tablet,3ab40d76-b50d-444a-8f5c-ff495c8d772e
5313,Smartphone,3ab40d76-b50d-444a-8f5c-ff495c8d772e
5710,Desktop,3abefe53-7f5d-4d2b-9e60-85c2538a33c2
1620,Smartphone,3ad84600-f53b-42e4-adee-fee52791f495
2532,Desktop,3ad84600-f53b-42e4-adee-fee52791f495
3525,Laptop,3ad84600-f53b-42e4-adee-fee52791f495
947,Smart TV,3af52689-d4d7-4e53-b288-21e4dea17815
5559,Laptop,3af52689-d4d7-4e53-b288-21e4dea17815
3782,Tablet,3b03da93-e367-4991-b81d-14e22f6033c9
604,Smart TV,3b093590-db53-448d-84af-d020a7e6d370
1041,Tablet,3b093590-db53-448d-84af-d020a7e6d370
2379,Desktop,3b093590-db53-448d-84af-d020a7e6d370
5734,Smart TV,3b0a87f7-45cb-44be-9a3c-f52eb00d5049
349,Smart TV,3b138650-024c-4002-aebd-f61b21e15705
632,Smart TV,3b138650-024c-4002-aebd-f61b21e15705
1954,Desktop,3b138650-024c-4002-aebd-f61b21e15705
4989,Smartphone,3b138650-024c-4002-aebd-f61b21e15705
468,Smartphone,3b36629d-ff3f-4185-a1db-45a49a0051bf
1419,Desktop,3b36629d-ff3f-4185-a1db-45a49a0051bf
2526,Smart TV,3b36629d-ff3f-4185-a1db-45a49a0051bf
2469,Smartphone,3b37fe81-1df3-4372-96d4-9da5b01f1a80
2972,Desktop,3b3a1b8f-ef49-46c6-accf-c72ecf8ac014
1193,Smartphone,3b3c3339-8731-4291-a6ed-ca8a2bf59eb3
5880,Desktop,3b3c3339-8731-4291-a6ed-ca8a2bf59eb3
3394,Desktop,3b40e2a9-88f2-44bb-9616-82aea0982b98
3547,Laptop,3b40e2a9-88f2-44bb-9616-82aea0982b98
5905,Laptop,3b45b2d1-cb81-4bd5-98d5-58fa9d788bc3
329,Tablet,3b555968-474d-4d80-9499-d7825b4dbb7b
5525,Smartphone,3b555968-474d-4d80-9499-d7825b4dbb7b
5339,Desktop,3b5c4c32-018b-4564-ba74-f445fc4eba00
2463,Desktop,3b7ca740-2ec1-4b85-b7b8-2d2bb8d38ae3
2457,Desktop,3b82ff4a-2cba-4e4d-b851-ea1d251a05a6
1828,Desktop,3bb28fbb-77f3-4b2c-aa3a-5bdf347b7350
5918,Laptop,3bb28fbb-77f3-4b2c-aa3a-5bdf347b7350
4984,Smart TV,3bc10c51-bf8d-43ed-9910-8070055ea163
3351,Laptop,3bc8a343-b72d-4af0-b252-292c7f1ac7c6
4494,Desktop,3bc8a343-b72d-4af0-b252-292c7f1ac7c6
59,Desktop,3bcb7a07-69de-4eac-9352-66dce02a1cd4
1242,Tablet,3bcb7a07-69de-4eac-9352-66dce02a1cd4
3752,Laptop,3bcb7a07-69de-4eac-9352-66dce02a1cd4
4563,Smart TV,3be1889e-3cd9-4259-a959-eeca8d5d4e4b
5215,Smartphone,3be1889e-3cd9-4259-a959-eeca8d5d4e4b
2503,Desktop,3be3416e-4aa9-4b75-9007-a95b1cad4ef7
3556,Laptop,3be3416e-4aa9-4b75-9007-a95b1cad4ef7
620,Laptop,3be469a8-4c46-4c9e-8e14-098cb5dc5cb2
450,Laptop,3bee52c8-a661-49c1-9b46-1dd8ce5108e4
4517,Smartphone,3bee52c8-a661-49c1-9b46-1dd8ce5108e4
5696,Laptop,3bee52c8-a661-49c1-9b46-1dd8ce5108e4
1844,Smart TV,3c060e36-9202-4e49-a24b-71c68f44b520
3683,Desktop,3c060e36-9202-4e49-a24b-71c68f44b520
1672,Tablet,3c224ba0-36dd-4d79-a7a6-2a3926769764
2460,Desktop,3c224ba0-36dd-4d79-a7a6-2a3926769764
5397,Desktop,3c3d1617-ea84-4ac1-b433-bb7cf2b07e01
5020,Tablet,3c66a5fa-0991-42e8-8a43-f556b2504009
337,Desktop,3c68db2d-4879-45ac-8e55-1f01af733020
1417,Smart TV,3c68db2d-4879-45ac-8e55-1f01af733020
3882,Desktop,3c68db2d-4879-45ac-8e55-1f01af733020
1884,Desktop,3c6d31f6-3b0f-4db0-90cb-e905268e16be
2399,Smartphone,3c74e344-0461-4ee9-92c3-6ec962317567
5847,Desktop,3c775cdd-c494-4d18-9920-277fb6b83408
2039,Smartphone,3c93d071-884f-45e0-bf4b-25a276369582
5523,Desktop,3c93d071-884f-45e0-bf4b-25a276369582
791,Smart TV,3cbf5358-f04b-4f99-8969-c2e7c994aca9
3983,Smartphone,3cbf5358-f04b-4f99-8969-c2e7c994aca9
5661,Smart TV,3cbf5358-f04b-4f99-8969-c2e7c994aca9
1960,Laptop,3cde3043-5459-4ebc-9fe7-8eacf386f23c
4128,Smartphone,3cde3043-5459-4ebc-9fe7-8eacf386f23c
3931,Laptop,3d298373-9ea1-41f0-af83-e51ddbe60262
4362,Smart TV,3d3b1104-3dbc-44cf-9386-490dc3b8bbc2
718,Desktop,3d3c2cd0-53ab-4995-b05f-6f4f1f972105
1478,Laptop,3d6eede0-ab39-4422-894b-0fde7fbe4e5f
6172,Laptop,3d6eede0-ab39-4422-894b-0fde7fbe4e5f
