User_ID,Session_ID,Session Date,Device_ID,Video_ID,Duration_Watched (minutes),Languages,Location,Playback_Quality,Advertisments
d8bdd709-6f09-4eaa-ad48-338bf0e0792f,259cab9e-3193-4ec3-b06d-d4bf02afa0c2,3/2/2024,5931,446,70,German,East Lisahaven,SD,0
7426bebb-5444-40c6-8efe-a07f91732962,f97c3fc9-c6d6-4850-973f-8d89c9b7f224,10/20/2022,2786,552,16,French,Port Hectorborough,HD,0
2c2f6ece-c731-4e83-898d-d378a0061707,7781a4b0-6aaa-40e1-991d-3c1b495e472a,7/7/2024,5316,458,37,English,East Tiffanychester,4K,5
8664d9c6-58ed-4f85-bf98-66c1ddf1d761,652adfac-1033-43b2-b553-ee7729ddb47a,7/17/2023,2616,160,49,German,Dixonmouth,SD,7
7b49268c-b452-4c7c-9361-261c5ffe9408,dc385237-80aa-41df-ad88-edc357de652b,9/30/2022,1593,131,23,English,New Justinmouth,SD,0
93ed00af-d61d-4174-973b-d95193baf75a,ef289445-3a97-463e-8a1c-e537def7708f,6/7/2024,5417,435,100,Chinese,West Isaiahberg,SD,0
15617e0d-99ac-46d7-a9e9-12e3b4caf35c,49ec4855-1163-4701-ab7d-77f92325be1a,4/6/2024,3701,145,104,German,Ginashire,4K,7
a924f003-1acf-49cf-b2b0-8979d6b0815f,4d5a6cb0-5f79-489a-9dcb-fe8849462f81,1/12/2024,2411,307,87,Chinese,New Josephside,HD,7
b18b7f82-32c1-49e7-adb4-3b43ac0ed024,88ccc82d-c548-4fae-88dd-6672393976cf,1/18/2023,5269,51,119,German,New Kenneth,SD,0
5aff0637-194e-4368-988e-3482750035b4,b2193eb5-5af4-4d9b-8c85-b4bc0a6371e0,10/14/2023,524,527,53,French,Morrisfurt,4K,6
d6b02a64-89b4-4d59-a66c-1610a19eb481,df94589d-b972-4eb2-8788-28a3e32364f3,1/8/2024,1496,408,14,German,West Adamville,4K,4
ed1b6ff8-087c-4905-8f3a-2be3ce97c8be,be4a9a64-2561-4bb9-83ee-c66e81453ba3,8/22/2024,5556,293,87,French,Lake Danielle,4K,0
8c4f538d-f92f-4e76-93e0-ea03563ba7d9,c44530b4-c760-4a9c-a5b8-4d7f2d6a6c7c,12/22/2022,2468,112,43,French,Santanastad,SD,0
1230b042-0249-4aa1-b04a-b51ab10dd787,89e3e929-4de4-49bc-87d4-6e9ea04f52f6,9/1/2023,3518,389,114,English,Darrenport,SD,0
be47a29c-b1f0-4f94-be2f-7635163101f2,38056f5d-90ce-46d7-b9a6-03aeb0c4de74,2/1/2024,2628,540,98,French,Lake Robert,SD,0
1c269d05-1126-48fa-926e-76ec84a4ad7a,2438796c-23aa-43dc-a56a-208adbcaeaac,12/28/2023,1138,212,29,French,Fraziertown,SD,0
a7cf8dd8-24b0-4630-a9bc-d652d9a60cbe,197208aa-7818-46fa-aaa4-656f1c6c8f94,9/1/2023,241,530,20,English,West Stephenburgh,HD,5
57daa2b6-d1ac-4949-b65e-e7adcb8f64cb,46f598a2-996c-4cd4-b339-e5b4e491ae09,7/10/2022,4657,40,13,German,Diazbury,4K,4
0cd469a7-ab69-4591-bd30-60ec19f3337d,dfbcb7da-89cb-42a5-afb2-b2cd97351cd6,8/13/2023,286,434,77,Spanish,West Mark,HD,0
51741e6f-99d5-4998-ad47-76f2f2962298,4bc4ef4a-e7de-40de-9e65-2294a83dc581,12/15/2023,4921,66,90,English,South Rodney,4K,0
36f27c18-42b1-4a18-927e-c9d410e8edf7,124ebfc4-cc51-4dd9-9a0e-a48ed031cddb,8/15/2024,5604,534,7,German,Keithport,SD,6
aaf28fb7-b6af-4c5e-932b-b8e9f4df20bd,fff0b31f-8e17-4221-ad7d-e08a64b06f51,6/21/2024,2244,397,94,German,Lake Jeremychester,HD,0
87622e13-bd59-4ca6-bb57-273b6a980e04,6d000cd1-92bb-4cce-a47b-3a109ecd0d1a,1/21/2024,1441,336,40,English,Williamfurt,HD,6
8ce71675-3260-4abb-a69e-f3761915e515,083c7762-1857-453d-80a3-8a10a69024f0,7/22/2024,1866,538,137,Chinese,Brownmouth,4K,0
78d2b79b-2d73-48f1-94ac-6ec417a7b963,78215c53-66a6-4be5-98bb-bee5e99f60b2,2/8/2024,4645,564,78,Chinese,Port Abigailfort,4K,0
6e811630-f81a-4d1e-aff8-1382fb017a8b,fa211490-ac04-4544-be9e-7fbbc9991684,5/7/2022,4694,217,112,German,North Davidland,SD,0
e3e252f1-3793-4eeb-8028-3af535390971,7f1b1f06-6b38-4ab6-a447-f75e41c34b27,5/22/2023,1279,226,94,Spanish,Jeffland,SD,8
536b7b5e-ed10-4ada-b634-c25cdbca7306,e1bfdbfa-843b-42c4-906e-cdaf3ac411cc,3/29/2024,778,248,106,Spanish,Paulland,HD,0
31a80cb1-97c0-40d2-87cb-808da1a39839,601e6fbc-2326-442e-b8c6-85858ef2de2c,3/27/2024,883,372,73,German,Phamstad,4K,8
6247a666-1dc3-45fe-8c1f-f06aef325247,7820fbe7-35fe-430b-93d5-80dc9c1de3e3,10/22/2022,5154,576,89,Spanish,East Heatherborough,HD,0
fa4ce600-466d-4bfd-bbf9-fb940709815e,fa7ea0c9-da28-4c0b-a4fc-d6536adec05c,7/17/2023,134,478,114,English,Kaisermouth,HD,0
ad0b0dc5-3114-42ed-8077-5949d8da3dea,2b41175b-f5aa-4ac5-bdbc-026ff4e9826f,11/18/2023,5022,262,80,Chinese,Robinsonchester,4K,5
e25e297b-548d-4440-9611-6815bd3bd531,caf086f2-a1d1-4b6a-bed2-356594fa2687,9/24/2022,4268,190,89,Spanish,Donaldport,HD,0
1adf7a31-d765-4126-8a68-ceeecd7f61c3,4851a683-f633-4b10-9c14-b1725ba45e82,8/19/2024,183,463,8,German,New Theresa,SD,0
768955a0-7944-40a9-8ed4-6787356d6636,8625aac1-8157-4d15-a160-724fa3d2bfda,7/4/2023,3098,460,73,French,Nathanieltown,SD,6
1485e8ff-fb7c-48be-ad37-92ea122b4f15,46f684b4-515b-4807-b12c-352909f803d1,9/28/2023,4326,289,120,German,South Robertside,HD,8
a6866ecb-3be2-4434-ae53-31f885cbf9e5,87bd5481-7ac2-40bf-aeda-82fba9667d70,7/24/2023,4022,349,124,Chinese,South Frank,HD,0
df274e2f-1238-412d-b5d0-37c6b66b84c3,c9563979-afbc-4b90-857a-75b33e275867,6/26/2024,511,371,95,Chinese,Zimmermantown,HD,0
054d21a6-71a7-4e2a-a889-da61fab29c12,5a72dbb5-d5d1-4195-951c-2d4868da05ec,2/12/2024,1640,307,98,French,Lake Melissa,4K,0
243f619f-c6e9-44b0-b463-a7d6c572ff46,b26e418b-e59b-4dab-afbf-4a42b553ee31,12/3/2023,5646,436,5,German,Port Kimberlyberg,4K,0
17e85809-f790-4196-82e7-27a186110aee,d779cbca-2ee0-430a-95e0-875c8e908908,4/29/2024,965,467,81,Chinese,Port Juan,HD,0
cbbc45f1-c45e-40d7-8d8a-e83900d6a169,bdc304ca-a074-47e4-9b18-aa876eab5838,12/15/2023,5048,452,121,French,New Brettland,HD,5
2cbcb424-3568-4767-88ef-2b213b04d157,c49b26a9-a78e-42ba-8573-002e562e2dfd,2/24/2024,6189,15,101,French,West Darrell,4K,7
d6c9397e-83ba-4b08-ac78-340485b02c42,60d71335-6723-4cf6-bee6-cc6dfefd96e7,6/2/2024,4581,189,86,Chinese,East Scott,SD,6
2e99464a-9aa5-4415-92dd-2e0d4646c6c2,ed380d4d-5477-4fa3-8568-f41fddf10055,8/11/2024,3311,158,95,Spanish,North Maria,4K,0
13af2fd7-50e9-4847-ba64-b92c4e07403f,43ad2984-d735-4740-b8ae-2ae744ceec4a,5/12/2024,2778,308,35,English,Jonathanfort,HD,0
be0ea36b-3718-4ca2-9d52-b8a1b3e0b131,99cc10a8-3bed-43ad-bda6-fbef50ad7e32,7/1/2024,591,69,106,Spanish,Powellstad,4K,7
03925af7-83ab-43b5-b60c-2a8a71087f49,7c73fce7-088d-404c-8435-465bd39f20c7,3/1/2024,3297,581,125,Chinese,Kellermouth,HD,0
6bc4fb46-f949-4bbc-ade0-9f6e761a15d3,be5ff218-9ea1-4868-93ff-6f930e65dde8,4/26/2024,5806,477,52,Chinese,West Juanstad,HD,0
18b46e09-aefe-4424-b409-705834396bf3,426fa30f-02e4-408e-b2bc-13c743860bec,5/17/2024,4009,530,7,Spanish,Frankport,4K,0
acf8928a-3b00-4448-9c6d-084dfc0c30ff,6c21e419-151a-4e07-bde9-e53a57bdb897,7/25/2024,3632,552,84,German,North Amandaborough,HD,8
59ad85ff-91a9-4f2c-8f6f-50cd4999be78,f0458731-5c94-4871-939c-d107fdb4c93d,6/29/2024,1436,369,86,French,Linshire,HD,0
b39d639f-c90c-4573-b480-c9534e126259,b976e540-6979-4293-86a2-92cc0f4c45c9,1/17/2024,4227,110,100,French,Jonathanberg,HD,0
f878f8d7-df6f-482f-b411-4b8e1646c9bc,0f0449c5-0363-4640-b6d4-751ef91641d9,8/16/2024,94,399,105,Spanish,Mayberg,SD,7
796f274f-c466-450c-b29c-df0b76ac5ab6,d38b462b-16e0-4c8d-bd45-698c1fee4068,8/4/2024,2314,259,72,French,North Clairetown,SD,6
1ab7b4ee-78fe-4304-950a-d8a3df5656ed,5f6115f8-082b-44df-ad7e-a053379546f8,9/1/2022,5393,81,60,English,Port Susan,4K,0
9338f3c4-06d7-4d2e-9f23-29e9729e1a3d,3ff6df7b-ca22-4cb8-8e33-0aa0a4dee99e,5/8/2022,610,36,85,Chinese,North Troy,4K,0
bd6b86d8-a917-4e99-b3e0-4f923706c2d4,de402500-b458-42c4-ace4-df2d84f172a4,10/5/2023,1957,252,23,Spanish,Greenbury,4K,7
5dc676e9-6b2b-4f58-ab06-48a735c628c9,7260ca52-9910-41cd-8bd9-ae4b0afc5532,10/28/2023,381,318,49,English,Port Jennifer,HD,5
76cfbbe6-0deb-4129-b05a-256bacb2d8d2,d1e6ae86-a4d2-459e-ac18-0558c8b3c757,9/26/2023,4545,470,91,English,South Bryan,HD,4
293f133c-bf00-4fee-a637-a7e6f2eadc62,3a8298ba-707c-49f6-85ca-4aef65105baf,1/31/2023,2137,466,78,German,Jonathanside,SD,0
3463e0c9-b54f-4d35-917f-49dbcd57028d,62948660-572c-4649-ac4d-077a7846d937,6/17/2024,2569,235,116,Spanish,Singhborough,SD,8
86cbd44c-fc09-4ec6-85ea-5ea02c119341,3853dd18-1226-4772-9cf3-b5d5735116d0,5/2/2024,5592,122,19,Spanish,Mendozaville,4K,0
236f94c3-6fd2-439c-aca4-5c87fa8d9609,6cdcc035-66e2-4742-87ef-d16a824f89f9,9/7/2023,4204,329,100,Spanish,Lake Cynthiahaven,SD,0
511ff494-18fc-4759-9a04-09f3268eb734,8650235c-d43e-4ae2-80d9-7bdaabc46243,12/20/2022,6072,286,49,English,Marymouth,HD,7
d5c5a579-5ebc-4a5a-a62c-79088a75c565,00789001-8ce2-42bc-96da-5a0fd2235d2b,8/27/2023,759,162,86,Chinese,North Shawn,SD,0
56928146-3f67-41d2-abba-2a02f839e013,16338c16-e356-435a-b9f6-c0fe6348d130,8/7/2024,5928,28,97,Chinese,New Katherine,HD,6
37bc6565-a688-4d9d-b5ab-3f67292b7d1f,0f220c5c-7159-451e-9029-293dd7e0ef81,11/26/2022,562,458,80,English,Nicoleview,HD,0
a68a0fc9-866a-4d1d-adcf-cbb6944f9b34,c460fb7e-b16f-40a5-817d-aff5a80e1d93,12/28/2023,2643,70,94,Chinese,Dunntown,HD,8
08ddce12-0fe2-4f7a-96db-2214be0e821e,5b83cb89-f856-4781-99a0-d6c7649c5b53,4/28/2023,1613,110,81,German,Mendezton,SD,4
a3dce58c-3b8e-4433-8048-89c5e5394afb,e486539a-e0e6-4524-9463-4fc7d3ddbe72,10/12/2023,150,174,107,French,Lake Elizabethmouth,HD,6
f0403ea0-dddc-408e-aae6-bcc89cb9d48c,0c2bbc74-8622-49f1-9503-c0abfa279ba1,11/19/2023,165,578,95,Chinese,South Daniel,HD,0
88824e81-b318-432d-89da-a2a7ef356482,838e31d5-cc3d-4953-bbeb-c8786e647b7c,7/6/2024,3884,344,17,French,Adamland,HD,0
cc36d4e5-76d1-48ab-8691-991a38b211cf,32e79ca0-0f32-4c80-9e70-88aa24467abc,4/7/2024,1502,389,116,French,Strongmouth,4K,6
aaf612c9-3220-46da-a37f-1b21d912092e,b477ed59-7245-45cc-876a-4eeeba046e7f,5/6/2024,4209,50,56,German,South Michael,SD,0
ce81bb15-b2d8-4653-9590-2b9dea7f2c87,c5a903e5-ebc1-46fb-b10d-53970b225c26,2/17/2022,186,581,113,English,Jeffside,SD,0
fa7465ca-4921-480c-9271-55541a7cc60f,8c23a927-3385-45d8-a605-906b1b150d28,8/7/2022,61,61,86,Spanish,South Matthewfurt,4K,0
866b9074-b16e-485f-b9b9-834658877cd6,3346034a-023e-497f-a3e0-644bffb2b57e,6/1/2022,5934,343,12,Chinese,North Tammy,SD,0
13bd6d1f-af6a-46ad-8448-fa012d4f75b6,c7acbf44-afac-4043-9204-8a8f76e14e49,1/30/2024,1056,282,9,French,Lake Paulfurt,SD,0
f7dc5c41-ecb4-4cb3-b4b3-acd518ddd9b4,8f7a5eb4-b094-45f8-9d48-ec2c43dac38c,4/25/2024,650,452,121,Spanish,South Jonathanstad,4K,0
5033bac0-e585-4d0d-9108-d34fb0e236af,068a940a-277a-4340-96f2-b3d6a4a16502,5/21/2024,5899,553,43,English,Lesliemouth,HD,0
4426b9ed-f73f-4808-ad0f-77e4038a7a72,0ec63dc9-23a2-4700-830c-f6126d521a82,12/3/2023,2748,301,96,German,Batesmouth,HD,7
22a096cd-68e4-4585-9c07-2411d8ea0fd6,fb9ea8d0-52b8-41a5-bb3a-b412e2cf3bfc,6/15/2024,2347,373,89,English,North Charlesland,HD,0
8a2354cb-ee52-420f-ad2d-163d61f5fb95,0ab45c27-c158-421e-afcd-ebe2951de432,5/3/2022,2089,371,80,Spanish,Michellemouth,4K,6
776debc3-23bc-4547-8741-69481be191e7,fa6d8ecb-9c6d-4e16-8fa8-49ab080cab4f,2/24/2024,6083,7,147,English,Lake Sara,4K,0
0cba694c-ab29-40c6-a7e4-06e5b7e8b685,7a9ab1e2-db95-4ee4-8043-c7913185d704,2/7/2023,1987,171,98,Spanish,Heathermouth,HD,0
e7f2ab91-7679-4b96-9423-67e8512baad0,25de005e-7098-45a3-a48b-e37a1bb48c35,7/21/2024,4265,190,89,German,Lake Michaelburgh,HD,0
211dc70e-60e5-4051-9d23-e8c56d826a74,64a2cabb-0f57-42e3-bd6b-0f3c7f26086c,7/16/2023,818,30,99,German,West Stevenside,HD,0
4916f9f7-49f6-4a20-8a5b-8f02d5ce2aa7,97c88b48-4787-4d48-9a73-7dca468484ed,5/1/2024,4841,296,43,English,Kathyton,SD,0
9b910cf9-db61-4375-b9c6-de32a2a29f56,29393d9f-2842-4b28-a5bc-79f2d866d167,3/13/2024,4668,91,102,French,South Aimee,HD,0
d3ed05a1-7557-4ed8-823e-f87fcb5c4517,25d03638-f84c-4b93-8c27-1e4b780aac6f,8/24/2024,4846,383,111,English,Frankville,HD,0
5177888c-68ca-4fd7-939b-c8d362db6dac,5f890ce5-9d13-4ee0-acea-5ea134aea86c,5/22/2024,2741,503,9,Chinese,West Ericmouth,4K,0
32383a15-fabf-4a50-8a38-7df9517350f0,bba0c04c-cef6-4b7f-9d3a-7a76b0cb73f9,6/24/2024,5987,112,7,Spanish,West Michael,SD,0
4ff7ee12-08d5-4ff0-a8b8-bffe1f2a3640,52432ce6-05b2-4868-b9f0-f4e9b58a3c46,6/25/2024,609,90,116,Chinese,Port Kathryn,SD,0
cbbc45f1-c45e-40d7-8d8a-e83900d6a169,82957758-175f-497b-acb9-3da4aadbc427,9/23/2023,5048,175,92,English,South Luis,SD,6
1da99c7d-0b64-4c87-a63e-150975bccfc6,4fa29d84-780b-4bf8-8282-e9234f88bce2,7/13/2024,5500,252,90,Chinese,East Richard,SD,0
7ab56f36-63ce-4adf-ac71-a57c2d467cb4,ae073f5f-91ea-40ec-a86c-c21b83d27a38,2/7/2024,314,45,106,English,Johnsonport,4K,0
544cc96f-33b6-4536-9f2a-6170198f397d,bf20c95c-5182-4d1f-bef8-935750726c63,7/22/2023,1042,68,10,German,North Danielport,4K,4
74561853-238e-4bbc-bfe0-c04a7d587646,94e99125-2f39-424d-9f51-0d40a4158326,8/11/2023,2368,295,40,French,South Shelly,4K,0
78ff72f9-de12-4e4d-91b1-248c7e5c3b67,38723ff3-355b-4f50-a02d-4b8e1672d393,6/10/2023,1212,418,97,French,South Jacquelinefort,HD,0
60accfa8-a30e-4918-a29e-aaf4e36131e4,45cd3856-7b8c-49fc-88ee-cbdabf6e7e5d,2/9/2024,5134,24,99,French,Gomezland,SD,0
8a0ff36b-69f3-4d12-8d36-6fb4960ae6c5,ffbbc6d7-3082-407f-bbf6-95835b94e2a3,1/13/2024,5644,581,125,Spanish,Port Grace,4K,0
598eb867-7f7d-4dbc-93fa-866241848bbe,b3202dd2-1404-4d3d-819e-6cbd6747e094,11/29/2023,3708,246,13,French,Matthewsshire,4K,0
d25870d2-e671-41a4-a0b2-66a91acc2732,bc9bfd43-e6cb-481d-8b2d-627e5e1dd82f,2/22/2024,4264,102,56,English,New Stephanieton,4K,4
65acb40e-e193-4baf-8b12-a4bcbaf69bcc,49cee7e1-2cc7-4a13-a851-44b71d4e68cc,4/2/2023,4138,568,112,Spanish,Lake Wendyborough,4K,0
f3b6e04c-d5c8-4c86-96d6-0ebdcb546bc0,a578c512-aa1e-4cb3-8b42-6ea3aa9b7d49,10/25/2023,3770,571,0,Chinese,New Samantha,HD,0
ff8bd42e-158c-4e05-96c1-e224f117ad0c,e4a8a7a3-b55a-438b-8305-af014c19f843,1/16/2022,2010,390,112,Spanish,Mcleanland,HD,0
64a6ca84-1f83-4131-b6e0-80bd1cf1aad0,86b8b700-1051-4052-9d0a-6eca6769cd82,12/1/2023,2358,496,70,French,North Howardbury,4K,0
36e2f0d7-956c-4eb6-81b0-78d6bd1ea0b1,19b4a6fb-bbc6-48e9-9ad8-93961e4e1704,9/28/2022,2921,57,40,English,Michaelland,4K,0
496fde99-ea8b-4b75-bb3b-1cd3973d535f,52e04a84-5de8-4e5c-95f9-f9db6270e5ad,12/24/2022,2169,188,51,French,Port Christopher,4K,0
280af0f3-391c-437e-808e-cc824c926c36,b3031c17-f637-4deb-8354-0a1601f2c31f,9/13/2023,526,543,40,Spanish,New Jamesfort,HD,0
bafe819f-6f1e-4859-bc7f-e1ef9b068ee2,271369b8-9012-4520-b0d5-d9fbc4c4e9db,10/14/2023,4670,21,100,French,Port Jonathonside,HD,5
eb137f46-438d-4fd5-898e-9d2f7f134060,2787a36a-ca76-4110-a108-c75fae8df0bb,5/19/2024,1332,510,100,Chinese,Timothyhaven,HD,7
cfe68b89-09ce-43ef-bda5-68fdf893bcb5,6ef3ee82-2957-489f-b77c-6ad0abb71d99,8/8/2023,2269,326,60,German,Greenberg,4K,0
0ec93cda-56b2-414d-b1bc-3971849c5ac4,31910dff-c9d6-4702-8f2d-40025b4f44c8,10/20/2023,90,200,104,German,East Williamfort,4K,4
52a31c15-fdf2-4f2d-9971-1f8f52f82d0f,4338c8e2-2aa2-434a-9136-a8fcbd485956,10/2/2023,5670,207,98,German,South Linda,SD,5
cacf2e25-b7e1-4eee-814f-8b6437d51bac,cdb73459-9e4d-4c90-b46e-9f83ff75bf53,5/13/2023,1768,286,59,German,Andersonmouth,HD,0
7216f636-5271-473a-9ca2-206073db658b,a07dc7fc-92d9-4b2d-b2e2-21fb85788dec,2/17/2022,1770,198,23,English,North Sarahbury,4K,0
8a2354cb-ee52-420f-ad2d-163d61f5fb95,7782b839-3e90-4284-8ab0-8a4f9bccd497,1/10/2023,2089,459,49,French,Brownside,4K,8
4b50c06b-79f8-4b38-83f9-c9675d1a3622,83e285d7-7609-4eed-a355-91aaf0a11715,7/14/2023,4491,136,98,Chinese,Stevenborough,4K,0
026769e6-e388-415b-a9b5-f11b726fd091,04ddc83f-fe21-4cf2-b171-26241ed4e4ba,7/2/2024,5330,136,32,Spanish,Lake Erichaven,SD,6
d25870d2-e671-41a4-a0b2-66a91acc2732,3247f86c-0659-4baf-b36a-2acc30477f90,11/19/2023,4264,528,57,French,Martinezland,SD,7
836bbc8c-a2f5-46bd-9fba-d323d8fa064d,63194d7b-cce5-4b90-9035-53ba95b38215,1/1/2024,1141,497,134,Spanish,Elizabethside,HD,0
65bdab19-3732-421e-8e7b-e864313d97b1,6853b9b3-0e8d-4e00-baee-8940179e7379,4/26/2023,4107,165,92,Spanish,Lake Jennifer,SD,0
92115f4d-141b-4dff-86ee-2e8901af1e1b,478f205a-688e-45a2-8114-efcdc62f1acb,3/21/2023,5914,129,95,Spanish,East Jennifer,4K,7
29fecfbf-d1f6-4b76-9cd0-e892520f47e9,c5f6240f-2373-477b-9c23-024f71c09c7c,7/9/2024,5490,516,18,Spanish,Danielleborough,HD,0
6cabff26-e9dc-4861-b833-7ebd91690794,873dbd36-f65c-4ff9-920d-b36b4b751cbb,5/28/2023,2459,22,64,Chinese,Troyberg,4K,0
3e1a314d-fbe5-4769-be3e-defded6a9348,b47b81f2-31db-454f-9edb-04f0b95bfcc1,11/24/2023,5017,128,3,Chinese,New Belinda,4K,0
ad1fd079-1dbb-47f4-a562-7bcdf276f038,a522d153-d6a8-4be2-bf69-4cbbc22b449f,7/24/2024,1494,498,11,English,Jarvisburgh,SD,0
c45993b1-c1cd-4f7f-9b30-9219b9afb2a4,3240012c-8ba7-4bd2-9475-efe79b80ba81,7/11/2023,29,521,83,German,South Robertville,4K,8
e33cd786-ffa4-4f44-91df-e2a12fdabaaa,59cf4db8-e4a3-45ad-aed0-b2321e1c313c,7/1/2024,1594,23,7,German,South Cassandraport,4K,0
24ef9326-1408-492d-8d1d-168c0501ecbf,5f2b2d4b-0b6d-4211-9974-edbac8161b3b,6/2/2023,1476,384,132,Spanish,Port Danielbury,4K,7
feee5a3b-d011-41e5-b8ee-7d42d4e39a15,e549fe4c-98aa-4bf6-9eb4-014a7f98447c,3/14/2024,1714,584,89,Chinese,Lake Nicholasmouth,HD,7
81a5f3cf-660c-4e77-9280-40f0bcced4ef,008a93b0-e7bf-439a-b612-8bac7ad502d1,4/26/2024,3661,103,101,Chinese,Georgemouth,4K,0
3694c257-e01f-4917-b7b9-8b1872d1d8e0,1917dffb-df50-4e99-9d48-ddff3a9cdc90,8/29/2024,547,192,63,English,Andrewstad,4K,0
4521aeb7-3530-4d2e-bec7-664c2f7ed2eb,b608b40c-a5c3-4dbd-a68e-80fe88cfe5e3,6/22/2024,2001,116,100,French,Lake Nancyside,HD,0
e25e297b-548d-4440-9611-6815bd3bd531,7603d86e-259a-48b3-99fd-93aef122a826,3/8/2023,4268,285,10,German,Ginaville,4K,0
fba2e7c9-c392-477d-8629-d1c849f89f48,45b0d405-0f3e-490d-b7fe-78345cf5a192,6/5/2024,2373,232,95,Spanish,North Leslieport,4K,0
fa52647c-3290-41da-969a-b2b340786fac,e9594f63-b3ec-4417-be83-5a970d0dd519,6/18/2024,4025,23,97,French,Carolinefurt,4K,0
3a54efee-9b65-48bb-8c78-f7ca31b4803d,f40902d6-ad2c-476d-b5bc-4ecda169dae3,8/19/2024,4458,31,77,German,Wallacefurt,SD,0
d0a488e9-75d6-47a3-9915-6dbdeaf26da6,7902bd5b-f90f-4003-b165-9410a00dad00,4/7/2023,2262,357,60,Chinese,East Laurenview,HD,5
f672fe2f-ba81-40ca-9498-87163f0d8ccc,531b9815-453c-485c-968c-a27a5de937b0,10/26/2022,1054,276,77,Spanish,Lake Scott,4K,4
097b167b-c843-45c9-abec-c04707a8b7fb,1d25e679-33bc-464e-8e49-17e3924f1d46,6/24/2024,3646,69,99,Spanish,Diazport,HD,0
c8598c2f-595f-48dd-96a8-b5269cf651cb,5598acfa-e458-4cce-9418-b385c85a08c2,8/7/2023,2166,344,83,English,Crystalberg,SD,0
bfbf7a02-bdab-4501-af34-da1d3d0e824e,040a9f87-ddd5-4df6-94d7-80e2cbe56106,7/19/2024,4425,301,96,Chinese,North Jessica,HD,0
db95935b-e590-4df8-9bae-dac15b29e50f,e7e3a010-9376-4b13-9fce-a1cb7bdb07ab,9/17/2022,4571,173,16,French,Cassidytown,HD,0
9d35ebf9-d518-4374-a9a5-9cc7fb8a4a61,8fa158d2-5b82-4102-88dd-b5f26c0d6471,6/7/2023,3234,57,73,English,Port Amyville,SD,0
c66acb23-3a49-497e-955f-73e02f715f72,98e81317-3b87-4f21-bba8-71c047f862fc,3/8/2024,3031,26,105,French,Rollinsbury,SD,6
3330020e-e8cc-4c51-9e64-0835eb39a5d7,48d0ad72-9540-4095-91aa-0a745941777b,10/11/2023,4385,9,107,French,Port Jennifer,4K,0
f05209e9-5ce5-40c4-99d3-26ce460bb5b4,0c8a9c57-136c-4f77-b894-22bc72474448,7/1/2023,2015,33,27,French,New Amanda,SD,0
dba641b9-42af-488d-8977-33b86212881a,35b4133c-4d15-440c-ac9a-8d9bf447fee9,11/26/2023,5454,186,89,French,Vanessaton,SD,0
f3e79a6a-cfe2-4f32-919b-fcb641775e2e,7d3f0a44-cfe3-4585-9992-dcdb7aa5bf45,4/22/2023,6155,507,96,French,Andresbury,HD,6
1c8e14f9-1827-4a2e-9f56-bca633dcef5b,47432251-d67d-4a7c-be72-f836814b55f9,7/2/2024,4098,59,85,French,Michaelfurt,SD,0
272faf92-b9df-4430-823f-c8d92c6b269c,0653cca0-0df6-4313-8a0f-5d7b592982b3,7/6/2024,2776,488,86,French,Wigginsshire,HD,7
c67839ed-0cb3-4f8c-80d5-0b6655cc42cd,838c20e2-5ab1-416c-b662-6ad896bf9b03,6/10/2023,4382,203,53,French,Mcguireshire,4K,0
22b844ed-2222-4a5d-92eb-7300070a8aee,028c8b18-8b56-415e-9bc6-57e29caa56cf,8/16/2024,4525,63,22,French,East Nicoleside,HD,0
9be35c57-2655-475a-bf86-a750e064beff,409b129f-aecb-4ccf-95de-4de631a7fee7,5/18/2024,170,402,96,German,Port Ashley,SD,5
6d46dc60-8740-4cc1-a5ca-f5fa364fd15f,bb530adc-ad91-468d-88d1-69eed19eb52f,1/18/2024,2541,91,2,English,South Barrychester,4K,0
64bc93e8-e0aa-4e65-acfa-5e076a520f37,3d0e4f1f-1f52-4a82-9c25-8b079403cf11,6/17/2024,5632,287,98,Spanish,Weeksbury,SD,0
1ed5fe33-4f14-4988-a089-d425851bab06,54413d83-7d77-4dc6-9abb-29719ac8b4d8,7/30/2023,613,279,118,Chinese,Smithfort,SD,0
dd3fe9e9-ea82-4891-ab93-8a47c80e3251,3a0c37cf-b418-4690-bb89-91819fc32e48,10/7/2023,2863,224,102,Spanish,Zamoramouth,4K,0
ba65824b-dfcc-4639-95da-92b66554a1b0,ca93db13-4706-4e87-8a0d-3ea9d7d6aeb4,1/28/2024,2412,50,75,Chinese,Davisstad,SD,0
0d80ce60-9d25-426e-a4c2-1231dce39e24,9c733362-db19-4bce-b495-fcf47ef033d1,9/6/2023,5870,404,22,German,Kimberlyshire,4K,0
3e3c03df-d5aa-41eb-b1b5-27cd33a19093,5071238f-1b9b-4d25-9a42-a4b6be3216da,6/16/2023,2871,462,96,French,New Mathew,4K,5
77a209f3-e9da-460e-8d1f-1fc5b72589d8,c8989ef1-e3be-459f-a2b9-d8bfa1eeb3f1,7/25/2023,3140,526,26,Spanish,Port Linda,SD,0
ab20e334-446e-46e8-98b4-44716b568f5d,dc8dfee0-77cb-4b42-8218-180fddd7887a,4/27/2024,2193,398,57,Chinese,North Thomas,HD,0
491ed759-5500-4d88-a1ba-1a59060a3377,219689d0-f791-42f1-86c3-7f09d3853896,8/15/2023,5307,464,56,Chinese,Kristinbury,HD,0
